,Happiness,Future,Hardwork,FWBscore,FSscore,FKscore,KHscore,Financial knowledge,Reliable,Self-commitment,Financial Goals,Goal confidence,Planning,Management,Expenses difficulty,Savings habit,Retirement savings,Non-retirement savings,Housing,Monthly payment,Home value,Remaining mortgage,Housing satisfaction,Savings amount,Smart investing,Poor investing,Number of earners,Income volatility,Material hardship,Benefits,Life shocks,Parents education,Finance taught,Materialism,Health,Stress,Probability of 75 years,Financial planning horizon,Household education,Education,Kids 0-7,Kids 7-12,Kids 13-17,Kids 18+,Self-employed,Full-time,Part-time,Homemaker,Student,Unable to work,Unemployed,Retired,Other employment,Military status,Age,Race,Female,House size,Marital status,Metro area,Percent of poverty line,Region,Poor county,Above med income
61,7,3,6,50,51,0.6666666666666666,0.4444444444444444,4,2,4,1,3,3.75,4.0,2,6,1,0,I own my home,"$2,000 or more","$150,000-249,999",2,4,4,0,0,2,1,5,2,2,Some college/Associate,6,2.0,4,4,100,4,Some college/Associate,Some college/Associate,0,0,0,1,0,1,0,0,0,0,0,0,0,Spouse/dependent Veteran,45-54,White - Non-Hispanic,1,3,Married,1,200%+ FPL,Mid-Atlantic,0,1
62,6,4,4,56,49,1.0,0.6666666666666666,5,5,4,1,4,4.0,5.0,1,6,1,0,I own my home,Prefer not to say,"$150,000-249,999",99,4,7,0,0,2,1,0,5,0,High school degree/GED,4,2.6666666666666665,3,2,100,3,Graduate/professional degree,Graduate/professional degree,0,0,0,0,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,75+,White - Non-Hispanic,1,2,Married,1,200%+ FPL,West-North Central,0,1
63,6,2,4,50,43,0.6666666666666666,0.2222222222222222,4,3,3,1,3,3.5,4.0,3,5,1,1,I own my home,$750-999,"Less than $150,000",2,4,5,0,1,2,2,1,2,2,High school degree/GED,7,1.6666666666666667,3,3,25,3,High school degree/GED,High school degree/GED,0,0,0,0,0,0,1,0,0,0,0,0,0,Neither Active nor Veteran,55-61,White - Non-Hispanic,0,2,Married,1,200%+ FPL,South Atlantic,0,0
64,6,6,5,59,44,0.6666666666666666,0.5555555555555556,5,4,4,1,4,4.0,4.75,1,6,1,1,I own my home,$300-499,"Less than $150,000",1,2,6,0,1,2,1,0,4,1,High school degree/GED,2,2.3333333333333335,3,3,90,1,High school degree/GED,High school degree/GED,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,62-69,Black - Non-Hispanic,0,2,Married,1,200%+ FPL,West-South Central,1,1
65,7,7,5,50,41,1.0,0.8888888888888888,5,5,3,0,3,3.0,4.0,2,5,0,1,I own my home,"$2,000 or more","$250,000-399,999",3,4,5,0,1,2,2,0,4,1,Some college/Associate,4,3.6666666666666665,4,2,80,5,Bachelors degree,High school degree/GED,0,0,0,0,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,62-69,White - Non-Hispanic,1,2,Married,1,200%+ FPL,South Atlantic,0,1
66,7,7,7,86,79,1.0,0.4444444444444444,6,5,5,1,4,5.0,5.0,1,6,1,1,I rent,"$1,000-1,499",Doesn't apply,-2,4,99,0,1,1,1,0,5,0,Some college/Associate,3,3.3333333333333335,5,4,100,5,Some college/Associate,Some college/Associate,0,0,1,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,35-44,White - Non-Hispanic,0,4,Married,1,100%-199% FPL,South Atlantic,0,0
67,6,5,4,50,37,1.0,0.5555555555555556,4,3,3,1,3,4.25,4.0,2,4,1,0,I own my home,"$1,500-1,999","$250,000-399,999",3,3,7,0,1,2,1,0,4,0,Some college/Associate,0,3.6666666666666665,2,3,0,1,Some college/Associate,Some college/Associate,0,0,0,2,0,0,0,0,0,1,0,0,0,Veteran (veteran or retired),62-69,Hispanic,0,3,Married,1,200%+ FPL,Pacific,1,0
68,6,6,6,56,44,1.0,0.7777777777777778,4,5,4,1,4,3.5,4.5,1,6,1,1,I own my home,"$1,500-1,999","$250,000-399,999",2,3,6,0,1,2,1,0,4,0,Graduate/professional degree,6,2.3333333333333335,3,5,0,4,Graduate/professional degree,Graduate/professional degree,1,1,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,35-44,White - Non-Hispanic,1,4,Married,0,200%+ FPL,New England,0,1
69,6,6,6,59,61,1.0,0.5555555555555556,6,5,5,1,4,5.0,4.75,1,6,1,1,I own my home,"$1,000-1,499","$150,000-249,999",2,4,5,0,1,2,1,0,3,0,Some college/Associate,2,2.6666666666666665,4,4,90,3,Graduate/professional degree,Some college/Associate,1,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,35-44,White - Non-Hispanic,1,3,Married,1,200%+ FPL,South Atlantic,0,1
70,7,7,7,81,64,1.0,1.0,5,5,5,0,4,4.0,5.0,1,5,0,0,I rent,"$2,000 or more",Doesn't apply,-2,4,6,0,1,2,1,0,4,2,Graduate/professional degree,1,2.0,4,2,95,4,Graduate/professional degree,Graduate/professional degree,0,0,0,0,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,62-69,White - Non-Hispanic,0,2,Married,1,200%+ FPL,South Atlantic,0,1
71,5,5,6,43,47,1.0,0.8888888888888888,5,4,3,1,3,3.5,3.5,1,5,0,1,I own my home,"$2,000 or more","$400,000 or more",3,3,6,0,1,2,1,0,5,0,Some college/Associate,2,1.6666666666666667,3,4,35,5,Bachelors degree,Bachelors degree,1,1,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,25-34,White - Non-Hispanic,0,4,Married,1,200%+ FPL,West-South Central,0,1
72,4,4,5,31,55,0.3333333333333333,0.6666666666666666,4,4,4,1,3,5.0,3.5,2,4,0,1,I rent,$750-999,Doesn't apply,-2,4,2,0,0,1,1,5,1,2,Less than high school,3,2.3333333333333335,1,5,0,2,High school degree/GED,Less than high school,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,25-34,Hispanic,1,2,Living with partner,1,200%+ FPL,West-South Central,1,0
73,5,5,6,52,48,1.0,0.7777777777777778,5,4,4,1,3,4.0,3.5,2,5,1,1,I own my home,"$1,000-1,499","$150,000-249,999",2,4,4,0,1,2,1,0,4,0,High school degree/GED,3,2.6666666666666665,4,4,70,4,Bachelors degree,Bachelors degree,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,45-54,White - Non-Hispanic,0,2,Married,1,200%+ FPL,South Atlantic,0,1
74,3,4,2,49,37,1.0,0.8888888888888888,-1,4,3,0,3,3.25,3.5,1,5,1,1,I own my home,Prefer not to say,"$250,000-399,999",99,4,99,0,1,1,1,1,2,0,Some college/Associate,3,3.0,2,3,50,4,Some college/Associate,Some college/Associate,0,0,0,0,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,62-69,White - Non-Hispanic,1,1,Never married,1,200%+ FPL,South Atlantic,0,0
75,6,6,6,83,60,0.6666666666666666,0.7777777777777778,5,5,5,0,4,4.25,5.0,1,5,0,1,I own my home,Less than $300,"$400,000 or more",1,4,7,0,1,2,1,0,4,0,Bachelors degree,5,3.3333333333333335,4,2,100,4,Bachelors degree,Bachelors degree,0,0,0,0,0,0,0,0,0,0,0,1,0,Spouse/dependent Veteran,75+,White - Non-Hispanic,1,2,Married,1,200%+ FPL,East-North Central,0,1
76,7,4,6,70,67,1.0,1.0,5,4,4,1,4,5.0,4.75,1,6,1,1,I own my home,"$1,000-1,499","$150,000-249,999",2,4,6,0,1,2,1,0,3,0,Some college/Associate,5,2.0,4,4,60,4,Graduate/professional degree,Bachelors degree,0,2,0,0,0,1,0,0,0,0,0,0,0,Veteran (veteran or retired),35-44,White - Non-Hispanic,0,4,Married,1,200%+ FPL,East-South Central,0,1
77,6,6,6,72,57,1.0,0.8888888888888888,6,5,4,0,4,4.0,4.75,1,6,0,0,I own my home,"$1,000-1,499","$400,000 or more",1,4,7,0,1,2,2,1,3,1,High school degree/GED,6,3.6666666666666665,3,3,80,3,Bachelors degree,Bachelors degree,0,0,0,0,0,0,0,0,0,0,0,1,0,Veteran (veteran or retired),70-74,White - Non-Hispanic,0,2,Married,1,200%+ FPL,East-South Central,1,1
78,6,6,7,55,55,1.0,0.7777777777777778,5,5,5,1,4,4.75,4.5,2,5,1,1,I own my home,"$2,000 or more","$400,000 or more",3,4,5,0,1,2,2,0,2,0,Graduate/professional degree,6,3.0,5,4,80,3,Graduate/professional degree,Graduate/professional degree,0,0,0,0,1,0,0,0,0,0,0,0,0,Neither Active nor Veteran,55-61,White - Non-Hispanic,1,1,Married,1,200%+ FPL,Mid-Atlantic,0,1
79,7,7,7,59,58,1.0,0.6666666666666666,6,5,3,1,4,3.75,4.0,1,6,1,1,I own my home,"$1,000-1,499","$150,000-249,999",2,4,4,0,1,2,1,0,4,0,Bachelors degree,7,2.3333333333333335,5,2,90,3,Bachelors degree,Bachelors degree,1,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,25-34,White - Non-Hispanic,0,3,Married,1,200%+ FPL,East-North Central,0,1
80,6,6,5,67,51,1.0,0.8888888888888888,5,5,4,1,4,3.5,4.5,1,5,1,1,I own my home,"$1,000-1,499","$250,000-399,999",1,3,7,0,1,2,1,0,5,0,Graduate/professional degree,6,2.6666666666666665,3,3,70,5,Graduate/professional degree,Graduate/professional degree,0,0,0,2,0,0,1,0,0,0,0,0,0,Neither Active nor Veteran,62-69,White - Non-Hispanic,1,2,Married,1,200%+ FPL,South Atlantic,0,1
81,7,7,7,26,79,0.3333333333333333,0.2222222222222222,6,5,5,0,4,4.0,5.0,3,6,0,0,I rent,Less than $300,Doesn't apply,-2,4,2,0,0,1,1,6,1,1,High school degree/GED,3,5.0,4,4,100,2,High school degree/GED,High school degree/GED,0,0,0,0,0,0,0,0,0,1,0,0,0,Neither Active nor Veteran,35-44,White - Non-Hispanic,0,5,Never married,1,<100% FPL,Pacific,0,0
82,6,6,7,55,42,0.6666666666666666,0.6666666666666666,5,5,5,1,3,4.0,5.0,1,5,-1,1,I own my home,Prefer not to say,"$150,000-249,999",1,4,5,0,1,1,1,0,3,0,High school degree/GED,6,3.0,3,2,100,2,Bachelors degree,High school degree/GED,0,0,0,0,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,75+,White - Non-Hispanic,1,2,Married,1,200%+ FPL,Mid-Atlantic,0,1
83,7,7,7,86,77,1.0,1.0,7,5,5,1,4,5.0,5.0,1,6,0,0,I own my home,Less than $300,"$250,000-399,999",1,4,5,0,1,2,1,0,0,0,Graduate/professional degree,7,2.6666666666666665,4,2,100,3,Graduate/professional degree,Graduate/professional degree,0,0,0,0,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,75+,White - Non-Hispanic,0,2,Widowed,0,200%+ FPL,Mountain,1,1
84,5,5,5,78,46,1.0,0.8888888888888888,5,4,4,1,3,4.0,4.5,1,6,1,0,I own my home,Less than $300,"$400,000 or more",1,3,5,0,0,1,1,0,4,0,Bachelors degree,0,1.6666666666666667,3,2,76,4,Graduate/professional degree,Bachelors degree,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,62-69,White - Non-Hispanic,0,2,Married,1,200%+ FPL,East-North Central,1,1
85,3,5,6,66,59,1.0,0.7777777777777778,4,4,4,1,4,3.75,5.0,1,6,1,1,I rent,"$2,000 or more",Doesn't apply,-2,2,7,0,1,2,1,0,3,0,Bachelors degree,2,2.0,5,3,100,5,Graduate/professional degree,Bachelors degree,0,1,0,0,0,0,1,0,0,0,0,0,0,Neither Active nor Veteran,35-44,White - Non-Hispanic,1,3,Married,0,200%+ FPL,South Atlantic,0,1
86,7,6,6,62,46,1.0,0.8888888888888888,4,5,3,-1,4,2.5,4.5,1,5,0,0,I own my home,Less than $300,I dont know,99,4,99,0,1,2,1,0,2,0,Bachelors degree,1,2.0,4,2,90,3,Bachelors degree,Bachelors degree,0,0,0,0,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,70-74,White - Non-Hispanic,0,3,Married,1,200%+ FPL,South Atlantic,0,0
87,6,6,6,62,56,1.0,0.7777777777777778,5,4,4,1,4,3.75,4.75,1,6,1,1,I own my home,"$1,500-1,999","$150,000-249,999",2,4,7,0,1,2,1,0,5,2,Bachelors degree,3,2.0,2,5,40,4,Graduate/professional degree,Graduate/professional degree,1,1,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,25-34,White - Non-Hispanic,1,4,Married,1,200%+ FPL,West-North Central,0,1
88,6,5,4,47,42,1.0,0.7777777777777778,4,3,3,0,3,3.0,2.75,1,4,0,0,I own my home,Prefer not to say,"$150,000-249,999",99,3,-1,0,1,2,2,0,4,0,High school degree/GED,4,2.3333333333333335,4,2,100,5,High school degree/GED,High school degree/GED,0,0,0,0,0,0,1,0,0,0,0,0,0,Neither Active nor Veteran,55-61,White - Non-Hispanic,0,2,Married,1,200%+ FPL,South Atlantic,1,0
89,7,6,5,72,64,1.0,0.8888888888888888,5,5,5,0,4,4.0,5.0,1,5,0,0,I own my home,Prefer not to say,"Less than $150,000",99,4,7,0,0,2,1,0,2,0,High school degree/GED,4,3.3333333333333335,3,2,100,5,Some college/Associate,High school degree/GED,0,0,0,0,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,70-74,White - Non-Hispanic,1,2,Married,0,200%+ FPL,East-North Central,1,0
90,6,6,6,50,41,1.0,0.7777777777777778,5,4,2,1,2,3.75,5.0,1,6,0,0,I do not currently own or rent,Prefer not to say,Doesn't apply,-2,4,5,0,0,3,1,0,3,0,Some college/Associate,2,2.3333333333333335,3,4,40,5,Graduate/professional degree,Graduate/professional degree,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,45-54,Hispanic,0,3,Never married,1,200%+ FPL,South Atlantic,0,1
91,6,7,6,77,57,1.0,0.8888888888888888,6,5,4,1,4,4.75,5.0,1,5,0,0,I own my home,Less than $300,"$150,000-249,999",-1,4,99,0,1,1,1,0,0,0,Less than high school,4,3.0,4,2,100,1,High school degree/GED,High school degree/GED,0,0,0,0,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,75+,White - Non-Hispanic,0,2,Married,0,100%-199% FPL,Mid-Atlantic,0,0
92,6,6,4,67,62,0.6666666666666666,0.8888888888888888,5,5,5,1,4,3.0,4.75,1,6,1,1,I own my home,Less than $300,"$150,000-249,999",1,3,6,0,1,2,1,0,5,1,High school degree/GED,7,2.3333333333333335,4,3,50,4,Bachelors degree,Bachelors degree,0,0,0,0,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,62-69,White - Non-Hispanic,0,2,Married,1,200%+ FPL,West-South Central,0,1
93,5,4,5,40,32,1.0,0.7777777777777778,2,3,2,1,2,1.0,2.25,2,1,0,0,I own my home,"$1,000-1,499","$250,000-399,999",2,3,98,0,1,2,1,0,2,0,Some college/Associate,1,1.0,4,4,87,1,Graduate/professional degree,Graduate/professional degree,0,0,0,2,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,45-54,White - Non-Hispanic,1,3,Married,0,200%+ FPL,New England,0,1
94,6,5,5,61,48,0.6666666666666666,0.7777777777777778,4,5,4,0,4,2.75,4.75,1,4,0,0,I own my home,"$1,000-1,499","$150,000-249,999",2,3,6,0,1,2,2,0,3,1,Graduate/professional degree,2,3.6666666666666665,5,4,90,5,Graduate/professional degree,Graduate/professional degree,1,0,0,0,1,0,0,0,0,0,0,0,0,Neither Active nor Veteran,35-44,White - Non-Hispanic,1,3,Married,1,200%+ FPL,West-South Central,0,1
95,7,7,7,59,59,0.3333333333333333,0.6666666666666666,5,4,4,1,4,4.75,3.75,1,3,0,0,I rent,$750-999,Doesn't apply,-2,4,99,0,1,1,2,0,1,0,High school degree/GED,5,3.0,4,4,100,4,High school degree/GED,High school degree/GED,1,0,0,0,0,0,0,0,0,0,0,0,1,Neither Active nor Veteran,25-34,White - Non-Hispanic,1,2,Married,1,200%+ FPL,Pacific,0,1
96,1,3,5,16,39,1.0,0.7777777777777778,4,4,3,1,2,3.0,2.0,3,1,0,0,I rent,"$1,500-1,999",Doesn't apply,-2,4,1,0,1,1,1,3,3,0,Some college/Associate,5,3.0,3,5,85,1,Some college/Associate,Some college/Associate,0,0,1,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,45-54,White - Non-Hispanic,0,2,Divorced/Separated,1,200%+ FPL,New England,0,0
97,6,5,2,66,47,1.0,0.8888888888888888,5,5,4,1,4,3.5,5.0,1,6,0,1,I own my home,Less than $300,"Less than $150,000",1,4,6,0,1,1,1,0,0,0,High school degree/GED,5,3.6666666666666665,3,2,90,5,Some college/Associate,Some college/Associate,0,0,0,0,0,0,0,0,0,0,0,1,0,Veteran (veteran or retired),62-69,White - Non-Hispanic,0,1,Divorced/Separated,1,200%+ FPL,Mountain,0,0
98,6,6,7,57,44,1.0,0.8888888888888888,4,4,3,1,3,3.75,3.5,1,4,1,1,I own my home,"$2,000 or more","$400,000 or more",3,4,5,0,1,2,2,0,3,2,Graduate/professional degree,4,2.3333333333333335,3,3,50,5,Graduate/professional degree,Graduate/professional degree,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,62-69,White - Non-Hispanic,0,2,Married,1,200%+ FPL,West-North Central,0,1
99,6,5,6,58,67,1.0,0.8888888888888888,7,5,4,1,4,5.0,4.75,1,5,1,0,I own my home,$300-499,"$250,000-399,999",2,4,5,0,1,1,1,0,5,0,Graduate/professional degree,5,2.3333333333333335,5,3,80,3,Graduate/professional degree,Graduate/professional degree,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,55-61,White - Non-Hispanic,0,2,Married,0,200%+ FPL,New England,0,1
100,7,7,6,64,82,1.0,0.8888888888888888,6,5,4,1,4,3.75,4.75,3,5,0,1,I rent,$300-499,Doesn't apply,-2,4,3,0,1,1,1,2,0,1,Some college/Associate,3,1.3333333333333333,2,2,100,3,Some college/Associate,Some college/Associate,0,0,0,0,0,0,0,0,0,1,0,1,0,Neither Active nor Veteran,62-69,White - Non-Hispanic,1,1,Divorced/Separated,1,100%-199% FPL,East-South Central,0,0
101,7,6,6,63,52,1.0,0.8888888888888888,5,5,4,1,3,3.75,4.75,1,5,1,0,I own my home,"$1,500-1,999","$400,000 or more",3,4,5,0,1,2,1,0,4,1,Graduate/professional degree,6,2.6666666666666665,3,4,75,5,Graduate/professional degree,Graduate/professional degree,0,1,2,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,45-54,White - Non-Hispanic,1,5,Married,1,200%+ FPL,Pacific,0,1
102,6,6,1,66,46,0.6666666666666666,0.4444444444444444,5,3,3,1,3,3.5,4.5,1,4,1,1,I own my home,"$1,000-1,499","$150,000-249,999",2,4,6,0,1,2,1,0,5,0,High school degree/GED,1,3.3333333333333335,4,3,100,3,Graduate/professional degree,High school degree/GED,0,0,0,1,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,45-54,Hispanic,1,2,Married,1,200%+ FPL,West-South Central,0,1
103,3,4,3,38,40,0.3333333333333333,0.5555555555555556,5,-1,4,0,2,4.0,3.25,3,1,0,0,I rent,$500-749,Doesn't apply,-2,3,1,0,0,3,2,2,0,0,Less than high school,4,3.0,2,3,60,2,Less than high school,Less than high school,0,0,0,0,0,0,0,0,0,1,0,1,0,Neither Active nor Veteran,62-69,White - Non-Hispanic,1,5,Widowed,1,<100% FPL,Pacific,1,0
104,6,6,5,70,56,1.0,1.0,6,5,4,1,4,4.25,4.75,1,6,1,1,I own my home,"$1,000-1,499","$250,000-399,999",2,4,5,0,1,1,2,0,4,0,Graduate/professional degree,4,2.3333333333333335,3,3,45,5,Graduate/professional degree,Graduate/professional degree,2,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,25-34,White - Non-Hispanic,0,4,Married,1,200%+ FPL,West-South Central,0,1
105,5,5,5,38,25,0.6666666666666666,0.6666666666666666,3,2,2,0,2,4.0,2.0,3,2,0,0,I rent,"$1,000-1,499",Doesn't apply,-2,2,1,1,0,3,3,6,0,5,Bachelors degree,7,3.6666666666666665,2,4,50,4,Bachelors degree,High school degree/GED,2,0,0,0,0,0,1,0,0,0,0,0,0,Neither Active nor Veteran,25-34,White - Non-Hispanic,1,4,Married,1,200%+ FPL,South Atlantic,0,1
106,5,6,7,55,58,0.3333333333333333,0.3333333333333333,6,3,5,1,3,4.5,3.5,2,5,0,0,I rent,$500-749,Doesn't apply,-2,3,98,0,0,3,3,2,3,1,High school degree/GED,4,2.3333333333333335,2,4,100,3,High school degree/GED,Less than high school,0,0,0,0,1,0,0,0,0,0,0,0,0,Neither Active nor Veteran,18-24,Black - Non-Hispanic,1,4,Never married,1,<100% FPL,East-North Central,1,0
107,6,5,1,64,51,1.0,0.7777777777777778,4,4,4,0,3,2.75,4.75,1,4,0,0,I own my home,$500-749,"$150,000-249,999",2,4,6,0,1,2,1,0,2,0,High school degree/GED,4,2.3333333333333335,3,2,65,3,Some college/Associate,Some college/Associate,0,0,0,0,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,70-74,White - Non-Hispanic,1,2,Married,0,200%+ FPL,South Atlantic,1,1
108,5,6,5,55,49,1.0,0.6666666666666666,5,4,4,1,4,4.5,4.75,1,6,1,1,I own my home,"$1,500-1,999","$250,000-399,999",3,4,4,0,1,2,1,0,5,0,Graduate/professional degree,3,2.3333333333333335,4,2,90,4,Graduate/professional degree,Graduate/professional degree,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,25-34,White - Non-Hispanic,1,1,Married,1,200%+ FPL,Pacific,0,1
109,7,6,6,70,57,1.0,0.6666666666666666,6,5,4,0,4,4.0,5.0,1,5,0,1,I own my home,"$1,000-1,499","$250,000-399,999",3,4,5,0,1,2,2,0,3,1,Some college/Associate,5,1.3333333333333333,4,3,90,4,Some college/Associate,Some college/Associate,0,0,0,0,1,0,0,0,0,0,0,1,0,Neither Active nor Veteran,70-74,White - Non-Hispanic,0,2,Married,1,200%+ FPL,Mid-Atlantic,0,1
110,7,7,7,62,70,0.6666666666666666,0.3333333333333333,5,5,5,1,4,5.0,5.0,1,6,0,1,I do not currently own or rent,$750-999,Doesn't apply,-2,3,5,0,1,1,1,0,5,0,Some college/Associate,7,2.0,4,3,50,1,Some college/Associate,Some college/Associate,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,18-24,White - Non-Hispanic,1,4,Living with partner,1,200%+ FPL,South Atlantic,0,1
111,5,5,5,52,44,1.0,0.8888888888888888,4,4,3,1,3,3.5,3.75,2,1,0,0,I own my home,Less than $300,"$250,000-399,999",2,4,4,0,1,2,2,0,4,1,High school degree/GED,4,2.3333333333333335,4,2,82,2,High school degree/GED,High school degree/GED,0,0,2,0,0,0,1,0,0,0,0,0,0,Spouse/dependent Veteran,55-61,White - Non-Hispanic,1,4,Married,1,200%+ FPL,Mid-Atlantic,0,1
112,7,6,5,60,47,0.6666666666666666,1.0,5,4,3,0,3,3.75,4.75,1,5,-1,1,I own my home,Less than $300,"$250,000-399,999",1,4,5,0,1,-1,1,0,2,1,High school degree/GED,4,3.3333333333333335,4,2,100,2,High school degree/GED,High school degree/GED,0,0,0,1,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,75+,White - Non-Hispanic,0,1,Widowed,1,200%+ FPL,Mountain,0,0
113,6,7,7,53,66,1.0,1.0,6,5,4,1,4,4.75,5.0,1,6,1,0,I own my home,"$2,000 or more","$250,000-399,999",3,4,5,0,1,1,1,0,3,1,Some college/Associate,4,1.3333333333333333,5,3,99,1,Graduate/professional degree,Graduate/professional degree,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,45-54,White - Non-Hispanic,0,3,Married,1,200%+ FPL,Mountain,0,1
114,7,7,7,78,69,1.0,0.5555555555555556,7,5,5,1,4,4.5,5.0,1,6,0,0,I own my home,I dont know,"$400,000 or more",99,4,99,0,0,2,2,0,5,1,Some college/Associate,6,3.6666666666666665,4,3,100,4,Graduate/professional degree,Some college/Associate,0,0,0,0,0,0,0,0,0,0,0,1,0,Veteran (veteran or retired),75+,Hispanic,0,1,Married,1,200%+ FPL,West-South Central,0,1
115,6,6,7,70,69,1.0,1.0,6,5,5,1,4,3.75,4.5,1,5,1,1,I do not currently own or rent,Less than $300,Doesn't apply,-2,4,4,0,1,2,1,0,3,1,Bachelors degree,6,3.6666666666666665,4,2,80,3,Graduate/professional degree,Graduate/professional degree,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,25-34,White - Non-Hispanic,0,3,Never married,1,200%+ FPL,Pacific,0,1
116,6,5,6,41,41,1.0,0.5555555555555556,3,4,3,1,2,3.5,3.75,3,5,0,0,I rent,$500-749,Doesn't apply,-2,3,2,0,0,3,2,4,0,2,Bachelors degree,7,2.6666666666666665,2,4,70,1,Some college/Associate,Some college/Associate,0,0,0,0,0,0,0,0,0,0,1,0,0,Neither Active nor Veteran,18-24,Other - Non-Hispanic,1,3,Living with partner,1,<100% FPL,West-North Central,1,0
117,7,7,7,59,70,0.6666666666666666,0.5555555555555556,7,5,4,1,4,4.5,2.75,1,3,0,0,I rent,$500-749,Doesn't apply,-2,4,2,0,0,1,1,0,0,1,Some college/Associate,0,3.0,5,1,100,1,Some college/Associate,Some college/Associate,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,45-54,Black - Non-Hispanic,1,2,Divorced/Separated,1,100%-199% FPL,East-South Central,1,0
118,5,4,4,47,41,0.3333333333333333,0.5555555555555556,4,3,3,1,2,3.25,4.0,2,3,0,0,I rent,$500-749,Doesn't apply,-2,3,98,0,0,2,1,5,1,3,High school degree/GED,6,2.3333333333333335,2,3,2,3,High school degree/GED,High school degree/GED,0,0,0,2,0,0,0,0,0,1,0,0,0,Neither Active nor Veteran,62-69,White - Non-Hispanic,0,3,Married,1,100%-199% FPL,West-South Central,1,0
119,6,7,7,60,60,0.6666666666666666,0.6666666666666666,6,5,4,1,4,5.0,5.0,1,5,0,1,I own my home,Less than $300,"$400,000 or more",1,4,6,0,0,2,2,0,1,1,Graduate/professional degree,1,3.3333333333333335,4,3,100,3,Graduate/professional degree,Graduate/professional degree,0,0,0,1,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,75+,White - Non-Hispanic,0,2,Married,1,200%+ FPL,Mid-Atlantic,0,1
120,5,6,6,75,80,1.0,0.8888888888888888,6,5,5,1,4,4.75,4.75,1,6,1,1,I rent,"$1,000-1,499",Doesn't apply,-2,2,5,0,1,2,1,0,3,0,Bachelors degree,4,2.0,5,2,75,5,Bachelors degree,Bachelors degree,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,18-24,White - Non-Hispanic,0,2,Married,1,200%+ FPL,Mid-Atlantic,0,1
121,6,6,4,57,49,1.0,0.7777777777777778,3,4,3,0,3,3.0,3.75,1,5,0,1,I own my home,Less than $300,"$400,000 or more",1,3,5,0,1,2,1,0,2,2,High school degree/GED,6,2.6666666666666665,2,4,90,4,Some college/Associate,High school degree/GED,0,0,1,0,0,0,0,0,0,1,0,1,0,Veteran (veteran or retired),62-69,White - Non-Hispanic,0,3,Married,1,200%+ FPL,Pacific,0,1
122,7,7,4,60,52,0.6666666666666666,0.6666666666666666,5,5,4,1,3,4.0,4.0,1,5,0,0,I own my home,Less than $300,"$400,000 or more",1,4,5,0,1,2,1,0,3,1,High school degree/GED,5,1.6666666666666667,4,4,100,3,Bachelors degree,High school degree/GED,0,0,0,0,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,70-74,White - Non-Hispanic,1,2,Married,1,200%+ FPL,New England,0,1
